Kategori,Baslik,Sikayet_Metni,Link
Telefon,İşitme Engelli Olmakta Telefonla Yakalama Kararı Bildirimi Şoku,"Ben işitme engelliyim, duymuyorum ve telefonda konuşmakta, aramaları anlamakta çok zorlanıyorum. Buna rağmen Adil Varlık Yönetimi tarafından 41 anz 836 plakalı aracımla ilgili “icra dosyanıza ödeme yapılmaması sebebiyle yakalama kararı çıkartılmıştır” içerikli bir SMS aldım ve bu mesaj yaklaşık 2 saat önce geldi. Bu mesaj nedeniyle büyük bir şok ve korku yaşıyorum.Financell üzerinden cep telefonu taksitimle ilgili bir borcum vardı ve bu borcun Adil Varlık Yönetimi’ne devredildiğini biliyorum. Ancak işitme engelli olmama rağmen beni aradıklarını, kim arıyor, ne söylüyorlar, ne talep ediyorlar tam olarak anlayamadığımı belirtmek istiyorum. Engelli bir birey olarak bu durum beni psikolojik olarak çok yıpratıyor, aile düzenimi de olumsuz etkiliyor. Evliyim, bir çocuğum var ve ailemle birlikte hem engellilik durumum hem de maddi sıkıntılar nedeniyle zaten zor bir hayat sürerken bu şekilde icra ve yakalama kararına dair mesajlar almak kendimi rahatsız ediliyormuş gibi hissetmeme neden oluyor.Kimlik numaram 565*****098 olup, Adil Varlık Yönetimi’nden engel durumumu dikkate alarak benimle sadece yazılı ve anlaşılır şekilde iletişim kurmalarını, hakkımdaki icra dosyasının ve borç detaylarının tarafıma açık ve net bir biçimde yazılı olarak bildirilmesini, araçla ilgili çıkarıldığı belirtilen yakalama kararının da tarafıma resmi ve anlaşılır şekilde açıklanmasını talep ediyorum. İşitme engelli ve iki engelli bireyin sıkıntısını yaşayan bir aile olarak, beni telefonla arayarak zor durumda bırakmamalarını, iletişimde daha hassas ve saygılı olmalarını istiyorum.",https://www.sikayetvar.com/financell-turkcell-finansman/isitme-engelli-olmakta-telefonla-yakalama-karari-bildirimi-soku
Telefon,Türk TelekomHediye İnternet Yetersizliği Ve Müşteri Hizmetleri Hayal Kırıklığı,"Yaklaşık 11 aydır Türk Telekom faturalı cep telefonu hattı kullanıyorum ve bu süre içinde hediye internet konusunda büyük bir hayal kırıklığı yaşıyorum. Sil Süpür uygulamasında neredeyse her gün işlem yapmama rağmen 1 GB’lik kayda değer bir hediye internete bile denk gelmedim; verilen hediyeler son derece yetersiz kaldı.Bugün müşteri hizmetlerini aradığımda da hediye internet veremeyeceklerini söyleyerek hiçbir şekilde yardımcı olmadılar. Ne hoş geldin kapsamında ne de müşteri memnuniyetini sağlayacak ufak bir jest olarak hediye internet sunmuyor olmaları, müşteri odaklı olmadıklarını açıkça gösteriyor. Müşteri hizmetlerinin tavrı da çözüm odaklı olmaktan çok uzaktı.Türk Telekom’un 11 aydır yaşattığı bu memnuniyetsizliğin giderilmesini, mağduriyetimin uygun şekilde telafi edilmesini ve her zaman olmasa bile belirli dönemlerde hattıma anlamlı miktarda ekstra hediye internet tanımlanmasını talep ediyorum.",https://www.sikayetvar.com/turk-telekom/turk-telekom-hediye-internet-yetersizligi-ve-musteri-hizmetleri-hayal-kirikligi
Telefon,BYDUygulama Yetkisi Gecikmesi Ve Açık Bilgilendirme Talebi,"Yaklaşık bir ay önce ikinci el BYD Atti 3 model aracı Ankara’da bir şahıstan satın aldım. Aracın cep telefonu uygulaması üzerinden uzaktan kontrol özelliği bulunuyor. Aracı almadan önceki sahibi, kendi telefonu üzerinden uygulama yetkisini bana geçici olarak devretti ve ben de BYD yetkili servisine başvurarak kendi e‑posta adresimin sisteme tanımlanmasını istedim. Yetkili serviste yeni e‑posta adresimin kaydedildiği, en geç 10 gün içinde e‑posta adresimin aktifleşeceği bilgisi verildi.Ancak aradan üç hafta geçen bir süreye rağmen herhangi bir dönüş yapılmadı ve uygulama yetkisi hâlâ benim telefonuma tanımlanmadı. Bu süreçte müşteri hizmetleriyle görüştüğümde yalnızca “Talebiniz alındı” şeklinde genel bir yanıt aldım, net bir bilgi veya çözüm sunulmadı. Otomobilden genel olarak çok memnun olmama rağmen, sadece bu teknik konu yüzünden gereğinden fazla uğraştığımı düşünüyorum ve mağduriyet yaşıyorum.BYD’den, araç uygulama yetkisinin gecikme olmaksızın derhal kendi cep telefonuma tanımlanmasını ve bu sürecin hangi aşamada olduğu ile ilgili tarafıma açık ve net bir bilgilendirme yapılmasını talep ediyorum.",https://www.sikayetvar.com/byd/byd-uygulama-yetkisi-gecikmesi-ve-acik-bilgilendirme-talebi
Telefon,"Aktivasyon Şifresi Gelmedi,TurkNetMüşteri Temsilcisine Ulaşılamadı, İnternet Kesildi","19.12.2025 tarihinde Türk Telekom’daki internet aboneliğimi sonlandırarak TurkNet’e geçiş için başvuruda bulundum. Dün tarafıma aktivasyon için onay verildiğine dair bilgi geldi ve kullanıcı adı ile şifrenin gönderildiği söylendi, ancak bana herhangi bir şifre ulaşmadı. Sürekli “şifre gönderdik” ve “sizi aradık” şeklinde mesajlar geliyor fakat telefondan ne bir arama aldım ne de gerçekten bir şifre geldi; bu yüzden yanlış ve yanıltıcı bilgilendirme yapıldığını düşünüyorum.Bu süreçte internette bulabildiğim TurkNet’e ait tüm telefon numaralarını aradım. Bazı numaraları bir kez, bazılarını ise 8–10 kere aramama rağmen hiçbir şekilde müşteri temsilcisine ulaşamadım, sesli yanıt sistemini dahi geçemedim. Herhangi bir muhatap bulamadan aktivasyon süreci askıda kaldı.Bu sırada Türk Telekom aboneliğim iptal edildiği için şu anda evimde sabit internet hizmetim tamamen kesik ve sadece cep telefonu internetimi kullanmak zorunda kalıyorum. Hem internetsiz kaldım hem de TurkNet’ten hiçbirdestekalamadım.Yaşadığım bu olumsuz süreç veiletişimsizlik nedeniyle TurkNet’e yaptığım başvurunun derhal iptal edilmesini istiyorum. Bugün ayrıca bulduğum e-posta adresine de başvuru iptali talebimi ilettim. Başvurumun en kısa sürede iptal edilerek tarafıma net bir bilgilendirme yapılmasını talep ediyorum.",https://www.sikayetvar.com/turknet/aktivasyon-sifresi-gelmedi-turknet-musteri-temsilcisine-ulasilamadi-internet-kesildi
Telefon,AmazonHesabım Kapatıldı Ve Faturamı Göndermiyorlar,"06.11.2025 tarihinde Amazon Türkiye üzerinden **** Vakıf kredi kartımla 131.999,00 TL tutarında Apple iPhone 17 Pro Max 512 GB cep telefonu satın aldım. Bu işleme ait Amazon sipariş numarası bc6031325, banka referans numarası ise 5310*****640 olup, ödeme bana ait kredi kartı ile yapılmıştır.Daha sonra Amazon hesabıma kendiliğinden erişimim kapandı ve hesabı kurtarma konusunda da destek alamadım. Bu nedenle ürüne ait faturanın tarafıma e-posta yoluyla gönderilmesi için Amazon ileiletişime geçtim. Ödeme tarihini, tutarı, kullanılan kartın bana ait olduğunu ve gerekirse kredi kartı slipini de paylaşabileceğimi belirtmeme rağmen, faturayı sadece hesaba erişim üzerinden verebileceklerini söyleyerek yardımcı olmadılar.Hem ödemenin bana ait olduğunun açıkça belli olmasına hem de sipariş ve banka referans numaralarını paylaşmama rağmen fatura gönderilmemesi mağduriyet yaratmaktadır. Amazon gibi bir onlinealışveriş sitesinin bu konuda çözüm üretmemesi gerçekten üzücü bir durumdur. Ürüne ait faturamın, sistemlerinde kayıtlı e-posta adresime veya tarafıma iletilebilecek bir iletişim kanalına en kısa sürede gönderilmesini ve yaşadığım mağduriyetin giderilmesini talep ediyorum.",https://www.sikayetvar.com/amazon/amazon-hesabim-kapatildi-ve-faturami-gondermiyorlar
Telefon,EpsonMüşteri Hizmetlerinde İletişim Sorunu ve Destek Eksikliği,"Epson l3260 model yazıcımızdan çıktı alamadığımız için 23 Aralık 2025 günü saat 17.00 civarında 0212 900 ** numaralı müşteri hizmetlerini aradım ve yaklaşık 35 dakika hatta bekletildim. Görüşmenin sonunda bağlandığım, adının Şamar olduğunu öğrendiğim Iraklı müşteri temsilcisinin Türkçesi son derece yetersizdi ve ne söylediği neredeyse hiç anlaşılmıyordu.Bilgisayarın yazıcıyı görmediğini ve bu nedenle çıktı alamadığımızı kendisine defalarca anlatmaya çalıştım; ancak Türkçe'yi yeterince bilmediği için derdimi anlatamadım, hiçbir şekilde teknik destek alamadım. Sonuç olarak 35 dakika boyunca cep telefonumdan hatırı sayılır bir görüşme ücreti yansıdı ama buna rağmen hizmet alamadan telefonu kapatmak zorunda kaldım.Epson’dan öncelikle yaşatılan bu kötü deneyim için özür bekliyorum. Ardından Türkçe'yi akıcı şekilde konuşabilen bir yetkilinin beni arayarak uzaktan bağlantı ya da uygun yöntemle yazıcım için teknik destek vermesini talep ediyorum. Ayrıca Türkçe iletişim kuramayacak seviyede yetersiz olan Şamar isimli müşteri temsilcisinin bu şekilde müşteri karşısına çıkarılmamasını, benzer mağduriyetlerin önlenmesi için gerekli adımların atılmasını istiyorum.",https://www.sikayetvar.com/epson/epson-musteri-hizmetlerinde-iletisim-sorunu-ve-destek-eksikligi
Telefon,Üç Aylık Kısıtlama Tehdidi Ve Bilgi Eksikliği,"24.12.2025 tarihinde saat 10.05 civarında cep telefonu hattımla, Türk Telekom ve Turkcell altyapısının birleşmesi bahanesiyle arandım. Görüşmeyi yapan hanımefendi, İnternet taahhüdümün bittiğini, 1780 TL’lik bir ödememin iptal edileceğini söyleyerek konuşmaya başladı. Ardından Turkcell’de 25 GB civarında, yaklaşık 980 TL’lik bir paket, sonrasında da Türk Telekom’da 580 TL’ye 60 GB’lik başka bir paket olduğunu anlattı. Ben konuşma sırasında Turkcell üzerinden devam ettiğimizi sandım; Türk Telekom kısmını da sadece sistemde paketleri gösteriyor diye düşündüm ve herhangi bir net onay vermedim.Görüşmenin sonunda, işlemi iptal ettiğini, 1780 TL’lik bir ödemenin olduğunu ve hattıma 3 aylık bir kısıtlama geleceğini tehditkar bir üslupla belirtti. Özellikle “3 ay kısıtlanacaksın” şeklindeki ifade, hem üslup hem de yaklaşım olarak beni son derece rahatsız etti. Erken saatte, uyku sersemliğinden faydalanılarak, prim odaklı bir yaklaşım sergilendiğini düşünüyorum. Ayrıca yeterli ve açık bilgi verilmediği için müşteri olarak zor durumda bırakılıyorum.Hattıma kesinlikle herhangi bir kısıtlama getirilmemesini, bu görüşmeye bağlı tüm işlemlerin eksiksiz bir şekilde iptal edilmesini ve ilgili personel hakkında inceleme yapılarak gerekli işlemlerin uygulanmasını istiyorum.",https://www.sikayetvar.com/turkcell/uc-aylik-kisitlama-tehdidi-ve-bilgi-eksikligi
Telefon,Bağlı Değil Olduğum Hatın Fatura Bildirimleri Durdurulmuyor,"Yaklaşık bir seneye yakındır, Türk Telekom’dan bana ait olmayan bir hattın fatura borç mesajları tarafıma gönderiliyor. Mesajlarda 5536****52 numaralı hat için borç bilgileri paylaşılıyor, ancak bu hat bana ait değildir ve şu anda Türk Telekom’da üzerime kayıtlı hiçbir abonelik yoktur.Bu konuyla ilgili daha önce müşteri hizmetlerini aradım ve numaramın sistemden kaldırıldığı ve artık bu mesajların gelmeyeceği söylendi. Buna rağmen aynı içerikte mesajlar gelmeye devam ediyor.Türk Telekom’dan bana ait olmayan 5536****52 numaralı hatla ilgili tüm bilgilendirme ve fatura borç mesajlarının cep telefonuma gönderilmesinin tamamen durdurulmasını ve numaramın bu hatla ilişkisinin sistemlerinden kalıcı olarak silinmesini talep ediyorum.",https://www.sikayetvar.com/turk-telekom/bagli-degil-oldugum-hatin-fatura-bildirimleri-durdurulmuyor
Telefon,Türkiyeİş BankasıTaklidi Telefon Araması Ve Kişisel Verilerin Güvenliği İhlali,"24.12.2015 tarihinde saat 09:20'de, +90 222 205 08 35 numaralı hattan, Türkiye İş Bankası adına arandığımı söyleyen bir kişi tarafından Samsun İlkadım’da bulunduğum sırada cep telefonu hattım arandı. Görüşmede ismimi sorarak “d… hanım ile görüşebilir miyim?” şeklinde hitap etti ve konuşma boyunca benden sürekli “evet” cevabını almaya çalıştı. Buna rağmen ben özellikle sadece “hayır” cevabını verdim ve “evet” demekten kaçındım.Bu arama, ses kayıtlarımın kötüye kullanılmasına yönelik bir girişim olabileceği şüphesi uyandırmıştır. Bu nedenle, bu görüşmeden sonra bilişim suçları kapsamında hattımın ele geçirilmesi, adıma yeni telefon hattı açılması, benim adıma bankacılık işlemleri yapılması, adıma hat veya hesap açılması, sosyal medya ya da internet ortamında işlem yapılması, üzerime borç çıkarılması veya maddi-manevi suç teşkil edecek herhangi bir işlem yapılması durumunda, sesimin kullanılarak doğabilecek hiçbir zarardan hukuki sorumluluk kabul etmiyorum.Türkiye İş Bankası’nda hesabım bulunmaktadır ve aramanın bankanın ilgisinin, yetkili birim veyaçağrı merkezitarafından yapılıp yapılmadığının araştırılmasını, varsa bu numara üzerinden yapılan aramaların kayıt altına alınarak incelenmesini ve hukuki haklarımın korunması için gerekli tüm tedbirlerin alınmasını talep ediyorum.",https://www.sikayetvar.com/is-bankasi/turkiye-is-bankasi-taklidi-telefon-aramasi-ve-kisisel-verilerin-guvenligi-ihlali
Telefon,İstanbul Başakşehir'de 3 Gün Süren İnternet Kesintisi Ve Telafi İsteği,"İstanbul Başakşehir’de Türk Telekom ev interneti kullanıcısıyım. 22.12.2025 sabahından bu yana, altyapı kaynaklı olduğu söylenen bir arıza nedeniyle 3 gündür internet hizmeti alamıyorum. Evden çalışıyorum ve ödediğim yüksek ücrete rağmen bağlantı hızının ve kesintisiz internetin benim için hayati önemde olmasına karşın, bu süre boyunca mağdur edildim.Her gün müşteri hizmetlerini arayıp durumun aciliyetini özellikle belirttim. Her seferinde sistemsel, bölgesel altyapı çalışması olduğu, arızanın devam ettiği ve akşam 21.00’e kadar çözüleceği söylenmesine rağmen, verilen hiçbir süreye uyulmadı ve sorun giderilmedi. Tarafıma sadece “sistem kaynaklı” denilerek bilgi veriliyor, fakat mağduriyetimi azaltacak somut bir adım atılmıyor.Bu süreçte en azından işimi sürdürebilmek adına cep telefonu hattıma geçici olarak internet tanımlanmasını talep ettim, bilgisayarımı oradan bağlayarak işlerimi yürütebileceğimi belirttim. Ancak bunun da sistemsel sebeplerle yapılamayacağı söylendi ve herhangi bir alternatif çözüm sunulmadı.Evden çalışan ve interneti aktif olarak kullanmak zorunda olan bir müşteri olarak, 22.12.2025’ten bu yana yaşadığım hizmet kesintisinin acilen giderilmesini, kesinti süresince alınan ücretin iadesini veya faturamda indirim yapılmasını ve mağduriyetimin mobil hatta internet tanımlanması gibi bir yöntemle telafi edilmesini talep ediyorum.",https://www.sikayetvar.com/turk-telekom/istanbul-basaksehirde-3-gun-suren-internet-kesintisi-ve-telafi-istegi
Telefon,Aşırı İnternet Ücretleri Nedeniyle Faturalar Üç Katına Çıktı Ve Hat Kapatıldı,"Türk Telekom cep telefonu hattımı yıllardır kullanıyorum ve 3–4 ay öncesine kadar aylık en fazla 400–500 TL civarında fatura ödüyordum. Normal tarifem de yaklaşık 600 TL iken, son aylarda hattımda sürekli kendi kendine internet aşımı görünüyor ve faturalarım hiçbir mantığı olmayan rakamlara ulaşıyor.Ekim ayından bu yana faturalarımda ciddi bir artış var. Eylül ayında 1.038 TL, Ekim ayında 1.465 TL, Kasım ayında 1.640 TL, Aralık ayında ise 1.400 TL fatura yansıtıldı. Hattımda internet paketim olmasına rağmen, sanki hiç paket yokmuş gibi sürekli aşım ücreti çıkarılıyor. Kullanımımda olağanüstü bir durum olmamasına rağmen, normalde 600 TL civarında olması gereken faturam neredeyse üç katına çıkıyor.Bu yüksek ve anlamsız aşım ücretleri nedeniyle hattım şu anda ödenmeyen faturalar yüzünden kapatılmış durumda ve bu faturalara itiraz ettiğim için ödemek de istemiyorum. Müşteri hizmetlerini arayamadığım için durumu doğrudan iletemiyorum, bu yüzden bu şikayet üzerinden sesimi duyurmaya çalışıyorum.Türk Telekom’dan talebim, hattımda yansıtılan internet aşım kalemlerinin detaylı olarak incelenmesi, haksız ve aşırı ücretlerin iptal edilmesi ve faturalarımın gerçek kullanımımı yansıtacak şekilde makul seviyeye düşürülmesidir. Ayrıca hattımın, düzeltme yapıldıktan sonra tekrar kullanıma açılmasını istiyorum.",https://www.sikayetvar.com/turk-telekom/asiri-internet-ucretleri-nedeniyle-faturalar-uc-katina-cikti-ve-hat-kapatildi
Telefon,Sahte Banka Promosyon Reklamları Nedeniyle Güvenlik Riski Ve Yetersiz Bilgilendirme,"23 Aralık sabahı saat 10.00 civarında internette gezinirken, banka promosyon başvurusu içerikli bir reklama tıkladım. Reklamda yer alan form üzerinden T. C. Kimlik numaramı ve telefon numaramı girdim. Kısa süre içinde cep telefonuma mesaj geldi ve onay verdiğimde, İşCep bankacılığı tanımlı olan kendi telefonumun iptal edildiğini, yerine Xiaomi marka başka bir telefonun hesabıma tanımlandığını fark ettim.Hemen İş Bankası’nı arayarak bu yabancı telefon kaydını iptal ettirdim ve bu sayede herhangi bir maddi zarara uğramadım. Ancak bu durumu tamamen tesadüfen fark ettim; birçok kişinin aynı şekilde fark edemeyip mağdur olabileceğini düşünüyorum. Olaydan yaklaşık 2 saat sonra da 0 530 093 40*** numaralı hattan arandım ve arayan kişi, İş Bankası Genel Müdürlük’ten aradığını, promosyon konusunda yardımcı olacağını söyledi. Kendisine numarasını ve konuşmayı polise bildirdiğimi söyleyince, hakaret ederek telefonu kapattı.İnternette dolaşan banka ve promosyon reklamlarının birçoğunun ya gerçeği yansıtmadığını ya da insanları yanlış yönlendirdiğini, bu ortamda vatandaşların doğru bilgiye ulaşmakta zorlandığını düşünüyorum. Bankaların ve ilgili platformların bu tür sahte veya yanıltıcı reklamlara karşı çok daha sıkı denetim yapmasını, bu tarz numaraların tespit edilip gereken işlemlerin yapılmasını ve müşterilerin bu riskler konusunda daha açık ve uyarıcı şekilde bilgilendirilmesini talep ediyorum.",https://www.sikayetvar.com/sahte-web-sitesi-dolandiriciligi/sahte-banka-promosyon-reklamlari-nedeniyle-guvenlik-riski-ve-yetersiz-bilgilendirme
